legacy_id,objectid,collectionid,display_template,parentid,sequence,pres_file,filename,object_location,image_alt_text,image_small,image_thumb,object_ocr,object_hocr,object_transcript,object_pdf,title,ark,aviary_id,avian_id,uid,call_number,archival_collection,other_collection,finding_aid_ark,archival_series_title,folder_title,box,folder_num,contributing_institution,contributing_institution_uri,personal_creator,personal_creator_uri,creator_characteristic,creator_characteristic_uri,corporate_creator,corporate_creator_uri,interviewee,interviewee_uri,interviewer,interviewer_uri,personal_contributor,personal_contributor_uri,corporate_contributor,corporate_contributor_uri,description,disclaimer,language,chronological_subject,personal_name_subject,personal_name_subject_uri,corporate_name_subject,corporate_name_subject_uri,subject,subject_uri,location,location_uri,latitude,longitude,geodetic_datum,conservation_note,accessibility_note,accessibility_uri,extent,medium,medium_uri,genre,genre_uri,type,format,rights,rightsstatement,date,date_digital,publisher,publisher_uri,issuance,issuance_start,issuance_end,frequency,digital_collection,digital_collection_ark,relation,relation_uri,digital_origin,staff_notes,addition_set
,universityphotographs2452,universityphotographs,child,universityphotographs2451,1,cornerstones037_001.tif,cornerstones037_001.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/universityphotographs/cornerstones037_001.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/universityphotographs/small/cornerstones037_001_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/universityphotographs/thumbs/cornerstones037_001_th.jpg,,,,,Front,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,universityphotographs2453,universityphotographs,child,universityphotographs2451,2,cornerstones037_002.tif,cornerstones037_002.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/universityphotographs/cornerstones037_002.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/universityphotographs/small/cornerstones037_002_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/universityphotographs/thumbs/cornerstones037_002_th.jpg,,,,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,universityphotographs2454,universityphotographs,complex,,0,,,,,https://digitalcollections.lib.iastate.edu/digital-objects/universityphotographs/small/cornerstones038_001_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/universityphotographs/thumbs/cornerstones038_001_th.jpg,,,,,Photograph of the new Experiment Station Barn and the Judging Pavilion,https://n2t.net/ark:/87292/w92f7jz5n,,,,RS 4/8/I,Iowa State University. Facilities Planning and Management records,,https://n2t.net/ark:/87292/w9cx82,,"Facilities Planning & Mgmt/ Barns, nd, 2/2",175,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,Photograph of the new Experiment Station Barn and the Judging Pavilion to the east. The view is looking northeast.,,zxx; eng,,,,"Experiment Station Barn (Ames, Iowa); Judging Pavilion (Ames, Iowa)",https://digital.lib.iastate.edu/isulv/items/isun1145.html; https://digital.lib.iastate.edu/isulv/items/isun1142.html,Barns; Agricultural experiment stations; Pavilions,http://id.worldcat.org/fast/827680; http://id.worldcat.org/fast/800770; http://id.worldcat.org/fast/1055635,Iowa--Ames,http://id.worldcat.org/fast/1207548,42.03471,-93.61994,WGS 84,,,,1 photograph,,,photographs,http://vocab.getty.edu/aat/300046300,Image; Text,image/jpeg,"This item is protected by U.S. copyright and related rights. It is being made available by Iowa State University as its rights-holder for noncommercial use, including sharing and adapting the work. No permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.",https://creativecommons.org/licenses/by-nc/4.0/,,2025-06-17,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Iowa State University photographs,https://n2t.net/ark:/87292/w9610vr73,Campus Cornerstones,https://n2t.net/ark:/87292/w90k26f83,reformatted digital; Digitized with Epson Expression 13000XL,,
,universityphotographs2455,universityphotographs,child,universityphotographs2454,1,cornerstones038_001.tif,cornerstones038_001.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/universityphotographs/cornerstones038_001.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/universityphotographs/small/cornerstones038_001_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/universityphotographs/thumbs/cornerstones038_001_th.jpg,,,,,Front,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,universityphotographs2456,universityphotographs,child,universityphotographs2454,2,cornerstones038_002.tif,cornerstones038_002.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/universityphotographs/cornerstones038_002.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/universityphotographs/small/cornerstones038_002_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/universityphotographs/thumbs/cornerstones038_002_th.jpg,,,,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,universityphotographs2457,universityphotographs,complex,,0,,,,,https://digitalcollections.lib.iastate.edu/digital-objects/universityphotographs/small/cornerstones039_001_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/universityphotographs/thumbs/cornerstones039_001_th.jpg,,,,,Photograph of a group of people standing with cattle in front of the Judging Pavilion,https://n2t.net/ark:/87292/w9xp6vb0p,,,,RS 4/8/I,Iowa State University. Facilities Planning and Management records,,https://n2t.net/ark:/87292/w9cx82,,"Facilities Planning & Mgmt/ Barns, nd, 2/2",175,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,Photograph of a group of people standing with cattle in front of the Judging Pavilion. The horse barn is in the left background. The view is looking northwest.,,zxx; eng,,,,"Judging Pavilion (Ames, Iowa)",https://digital.lib.iastate.edu/isulv/items/isun1142.html,Livestock--Judging; Pavilions; Barns,http://id.worldcat.org/fast/1000815; http://id.worldcat.org/fast/1055635; http://id.worldcat.org/fast/827680,Iowa--Ames,http://id.worldcat.org/fast/1207548,42.03471,-93.61994,WGS 84,,,,1 photograph,,,photographs,http://vocab.getty.edu/aat/300046300,Image; Text,image/jpeg,"This item is protected by U.S. copyright and related rights. It is being made available by Iowa State University as its rights-holder for noncommercial use, including sharing and adapting the work. No permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.",https://creativecommons.org/licenses/by-nc/4.0/,,2025-06-17,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Iowa State University photographs,https://n2t.net/ark:/87292/w9610vr73,Campus Cornerstones,https://n2t.net/ark:/87292/w90k26f83,reformatted digital; Digitized with Epson Expression 13000XL,,
,universityphotographs2458,universityphotographs,child,universityphotographs2457,1,cornerstones039_001.tif,cornerstones039_001.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/universityphotographs/cornerstones039_001.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/universityphotographs/small/cornerstones039_001_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/universityphotographs/thumbs/cornerstones039_001_th.jpg,,,,,Front,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,universityphotographs2459,universityphotographs,child,universityphotographs2457,2,cornerstones039_002.tif,cornerstones039_002.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/universityphotographs/cornerstones039_002.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/universityphotographs/small/cornerstones039_002_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/universityphotographs/thumbs/cornerstones039_002_th.jpg,,,,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,universityphotographs2460,universityphotographs,complex,,0,,,,,https://digitalcollections.lib.iastate.edu/digital-objects/universityphotographs/small/cornerstones040_001_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/universityphotographs/thumbs/cornerstones040_001_th.jpg,,,,,Photograph of the Judging Pavilion,https://n2t.net/ark:/87292/w9sx64h69,,,,RS 4/8/I,Iowa State University. Facilities Planning and Management records,,https://n2t.net/ark:/87292/w9cx82,,"Facilities Planning & Mgmt/ Barns, nd, 2/2",175,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,Photograph of the Judging Pavilion.,,zxx; eng,,,,"Judging Pavilion (Ames, Iowa)",https://digital.lib.iastate.edu/isulv/items/isun1142.html,Livestock--Judging; Pavilions,http://id.worldcat.org/fast/1000815; http://id.worldcat.org/fast/1055635,Iowa--Ames,http://id.worldcat.org/fast/1207548,42.03471,-93.61994,WGS 84,,,,1 photograph,,,photographs,http://vocab.getty.edu/aat/300046300,Image; Text,image/jpeg,"This item is protected by U.S. copyright and related rights. It is being made available by Iowa State University as its rights-holder for noncommercial use, including sharing and adapting the work. No permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.",https://creativecommons.org/licenses/by-nc/4.0/,,2025-06-17,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Iowa State University photographs,https://n2t.net/ark:/87292/w9610vr73,Campus Cornerstones,https://n2t.net/ark:/87292/w90k26f83,reformatted digital; Digitized with Epson Expression 13000XL,,
,universityphotographs2461,universityphotographs,child,universityphotographs2460,1,cornerstones040_001.tif,cornerstones040_001.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/universityphotographs/cornerstones040_001.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/universityphotographs/small/cornerstones040_001_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/universityphotographs/thumbs/cornerstones040_001_th.jpg,,,,,Front,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
