legacy_id,objectid,collectionid,display_template,parentid,sequence,pres_file,filename,object_location,image_alt_text,image_small,image_thumb,object_ocr,object_hocr,object_transcript,object_pdf,title,ark,aviary_id,avian_id,uid,call_number,archival_collection,other_collection,finding_aid_ark,archival_series_title,folder_title,box,folder_num,contributing_institution,contributing_institution_uri,personal_creator,personal_creator_uri,creator_characteristic,creator_characteristic_uri,corporate_creator,corporate_creator_uri,interviewee,interviewee_uri,interviewer,interviewer_uri,personal_contributor,personal_contributor_uri,corporate_contributor,corporate_contributor_uri,description,disclaimer,language,chronological_subject,personal_name_subject,personal_name_subject_uri,corporate_name_subject,corporate_name_subject_uri,subject,subject_uri,location,location_uri,latitude,longitude,geodetic_datum,conservation_note,accessibility_note,accessibility_uri,extent,medium,medium_uri,genre,genre_uri,type,format,rights,rightsstatement,date,date_digital,publisher,publisher_uri,issuance,issuance_start,issuance_end,frequency,digital_collection,digital_collection_ark,relation,relation_uri,digital_origin,staff_notes
KitchenKlatter_19737,kitchenklatter19737,kitchenklatter,child,kitchenklatter19755,7,TX1-K57x-v-22-n-03-007.tif,tx1-k57x-v-22-n-03-007.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/kitchenklatter/tx1-k57x-v-22-n-03-007.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/kitchenklatter/small/tx1-k57x-v-22-n-03-007_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/kitchenklatter/thumbs/tx1-k57x-v-22-n-03-007_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/kitchenklatter/ocr/kitchenklatter19737.txt,https://digitalcollections.lib.iastate.edu/digital-objects/kitchenklatter/hocr/kitchenklatter19737.txt,,,Page 7,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12-32 pages/issue; 28 x 21 cm,,,serials (publications),http://vocab.getty.edu/aat/300026642,,image/jpeg,,,,,,,continuing,1937,1986,Monthly,Kitchen-klatter magazine issues,https://n2t.net/ark:/87292/w9804xj71,,,reformatted digital,
KitchenKlatter_19738,kitchenklatter19738,kitchenklatter,child,kitchenklatter19755,8,TX1-K57x-v-22-n-03-008.tif,tx1-k57x-v-22-n-03-008.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/kitchenklatter/tx1-k57x-v-22-n-03-008.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/kitchenklatter/small/tx1-k57x-v-22-n-03-008_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/kitchenklatter/thumbs/tx1-k57x-v-22-n-03-008_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/kitchenklatter/ocr/kitchenklatter19738.txt,https://digitalcollections.lib.iastate.edu/digital-objects/kitchenklatter/hocr/kitchenklatter19738.txt,,,Page 8,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12-32 pages/issue; 28 x 21 cm,,,serials (publications),http://vocab.getty.edu/aat/300026642,,image/jpeg,,,,,,,continuing,1937,1986,Monthly,Kitchen-klatter magazine issues,https://n2t.net/ark:/87292/w9804xj71,,,reformatted digital,
KitchenKlatter_19739,kitchenklatter19739,kitchenklatter,child,kitchenklatter19755,9,TX1-K57x-v-22-n-03-009.tif,tx1-k57x-v-22-n-03-009.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/kitchenklatter/tx1-k57x-v-22-n-03-009.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/kitchenklatter/small/tx1-k57x-v-22-n-03-009_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/kitchenklatter/thumbs/tx1-k57x-v-22-n-03-009_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/kitchenklatter/ocr/kitchenklatter19739.txt,https://digitalcollections.lib.iastate.edu/digital-objects/kitchenklatter/hocr/kitchenklatter19739.txt,,,Page 9,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12-32 pages/issue; 28 x 21 cm,,,serials (publications),http://vocab.getty.edu/aat/300026642,,image/jpeg,,,,,,,continuing,1937,1986,Monthly,Kitchen-klatter magazine issues,https://n2t.net/ark:/87292/w9804xj71,,,reformatted digital,
KitchenKlatter_19740,kitchenklatter19740,kitchenklatter,child,kitchenklatter19755,10,TX1-K57x-v-22-n-03-010.tif,tx1-k57x-v-22-n-03-010.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/kitchenklatter/tx1-k57x-v-22-n-03-010.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/kitchenklatter/small/tx1-k57x-v-22-n-03-010_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/kitchenklatter/thumbs/tx1-k57x-v-22-n-03-010_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/kitchenklatter/ocr/kitchenklatter19740.txt,https://digitalcollections.lib.iastate.edu/digital-objects/kitchenklatter/hocr/kitchenklatter19740.txt,,,Page 10,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12-32 pages/issue; 28 x 21 cm,,,serials (publications),http://vocab.getty.edu/aat/300026642,,image/jpeg,,,,,,,continuing,1937,1986,Monthly,Kitchen-klatter magazine issues,https://n2t.net/ark:/87292/w9804xj71,,,reformatted digital,
KitchenKlatter_19741,kitchenklatter19741,kitchenklatter,child,kitchenklatter19755,11,TX1-K57x-v-22-n-03-011.tif,tx1-k57x-v-22-n-03-011.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/kitchenklatter/tx1-k57x-v-22-n-03-011.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/kitchenklatter/small/tx1-k57x-v-22-n-03-011_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/kitchenklatter/thumbs/tx1-k57x-v-22-n-03-011_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/kitchenklatter/ocr/kitchenklatter19741.txt,https://digitalcollections.lib.iastate.edu/digital-objects/kitchenklatter/hocr/kitchenklatter19741.txt,,,Page 11,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12-32 pages/issue; 28 x 21 cm,,,serials (publications),http://vocab.getty.edu/aat/300026642,,image/jpeg,,,,,,,continuing,1937,1986,Monthly,Kitchen-klatter magazine issues,https://n2t.net/ark:/87292/w9804xj71,,,reformatted digital,
KitchenKlatter_19742,kitchenklatter19742,kitchenklatter,child,kitchenklatter19755,12,TX1-K57x-v-22-n-03-012.tif,tx1-k57x-v-22-n-03-012.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/kitchenklatter/tx1-k57x-v-22-n-03-012.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/kitchenklatter/small/tx1-k57x-v-22-n-03-012_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/kitchenklatter/thumbs/tx1-k57x-v-22-n-03-012_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/kitchenklatter/ocr/kitchenklatter19742.txt,https://digitalcollections.lib.iastate.edu/digital-objects/kitchenklatter/hocr/kitchenklatter19742.txt,,,Page 12,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12-32 pages/issue; 28 x 21 cm,,,serials (publications),http://vocab.getty.edu/aat/300026642,,image/jpeg,,,,,,,continuing,1937,1986,Monthly,Kitchen-klatter magazine issues,https://n2t.net/ark:/87292/w9804xj71,,,reformatted digital,
KitchenKlatter_19743,kitchenklatter19743,kitchenklatter,child,kitchenklatter19755,13,TX1-K57x-v-22-n-03-013.tif,tx1-k57x-v-22-n-03-013.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/kitchenklatter/tx1-k57x-v-22-n-03-013.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/kitchenklatter/small/tx1-k57x-v-22-n-03-013_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/kitchenklatter/thumbs/tx1-k57x-v-22-n-03-013_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/kitchenklatter/ocr/kitchenklatter19743.txt,https://digitalcollections.lib.iastate.edu/digital-objects/kitchenklatter/hocr/kitchenklatter19743.txt,,,Page 13,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12-32 pages/issue; 28 x 21 cm,,,serials (publications),http://vocab.getty.edu/aat/300026642,,image/jpeg,,,,,,,continuing,1937,1986,Monthly,Kitchen-klatter magazine issues,https://n2t.net/ark:/87292/w9804xj71,,,reformatted digital,
KitchenKlatter_19744,kitchenklatter19744,kitchenklatter,child,kitchenklatter19755,14,TX1-K57x-v-22-n-03-014.tif,tx1-k57x-v-22-n-03-014.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/kitchenklatter/tx1-k57x-v-22-n-03-014.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/kitchenklatter/small/tx1-k57x-v-22-n-03-014_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/kitchenklatter/thumbs/tx1-k57x-v-22-n-03-014_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/kitchenklatter/ocr/kitchenklatter19744.txt,https://digitalcollections.lib.iastate.edu/digital-objects/kitchenklatter/hocr/kitchenklatter19744.txt,,,Page 14,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12-32 pages/issue; 28 x 21 cm,,,serials (publications),http://vocab.getty.edu/aat/300026642,,image/jpeg,,,,,,,continuing,1937,1986,Monthly,Kitchen-klatter magazine issues,https://n2t.net/ark:/87292/w9804xj71,,,reformatted digital,
KitchenKlatter_19745,kitchenklatter19745,kitchenklatter,child,kitchenklatter19755,15,TX1-K57x-v-22-n-03-015.tif,tx1-k57x-v-22-n-03-015.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/kitchenklatter/tx1-k57x-v-22-n-03-015.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/kitchenklatter/small/tx1-k57x-v-22-n-03-015_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/kitchenklatter/thumbs/tx1-k57x-v-22-n-03-015_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/kitchenklatter/ocr/kitchenklatter19745.txt,https://digitalcollections.lib.iastate.edu/digital-objects/kitchenklatter/hocr/kitchenklatter19745.txt,,,Page 15,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12-32 pages/issue; 28 x 21 cm,,,serials (publications),http://vocab.getty.edu/aat/300026642,,image/jpeg,,,,,,,continuing,1937,1986,Monthly,Kitchen-klatter magazine issues,https://n2t.net/ark:/87292/w9804xj71,,,reformatted digital,
KitchenKlatter_19746,kitchenklatter19746,kitchenklatter,child,kitchenklatter19755,16,TX1-K57x-v-22-n-03-016.tif,tx1-k57x-v-22-n-03-016.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/kitchenklatter/tx1-k57x-v-22-n-03-016.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/kitchenklatter/small/tx1-k57x-v-22-n-03-016_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/kitchenklatter/thumbs/tx1-k57x-v-22-n-03-016_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/kitchenklatter/ocr/kitchenklatter19746.txt,https://digitalcollections.lib.iastate.edu/digital-objects/kitchenklatter/hocr/kitchenklatter19746.txt,,,Page 16,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12-32 pages/issue; 28 x 21 cm,,,serials (publications),http://vocab.getty.edu/aat/300026642,,image/jpeg,,,,,,,continuing,1937,1986,Monthly,Kitchen-klatter magazine issues,https://n2t.net/ark:/87292/w9804xj71,,,reformatted digital,
