legacy_id,objectid,collectionid,display_template,parentid,sequence,pres_file,filename,object_location,image_alt_text,image_small,image_thumb,object_ocr,object_hocr,object_transcript,object_pdf,title,ark,aviary_id,avian_id,uid,call_number,archival_collection,other_collection,finding_aid_ark,archival_series_title,folder_title,box,folder_num,contributing_institution,contributing_institution_uri,personal_creator,personal_creator_uri,creator_characteristic,creator_characteristic_uri,corporate_creator,corporate_creator_uri,interviewee,interviewee_uri,interviewer,interviewer_uri,personal_contributor,personal_contributor_uri,corporate_contributor,corporate_contributor_uri,description,disclaimer,language,chronological_subject,personal_name_subject,personal_name_subject_uri,corporate_name_subject,corporate_name_subject_uri,subject,subject_uri,location,location_uri,latitude,longitude,geodetic_datum,conservation_note,accessibility_note,accessibility_uri,extent,medium,medium_uri,genre,genre_uri,type,format,rights,rightsstatement,date,date_digital,publisher,publisher_uri,issuance,issuance_start,issuance_end,frequency,digital_collection,digital_collection_ark,relation,relation_uri,digital_origin,staff_notes
WPA_b10f10i1,wpab10f10i1,wpa,complex,,0,,,,,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/small/ms0260b010f010i001_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/thumbs/ms0260b010f010i001_th.jpg,,,,,Photograph of the swimming pool under construction at the Spring Lake Park in Atlantic,https://n2t.net/ark:/87292/w9c24qt87,,,,MS 260,United States. Work Projects Administration (Iowa) Photographs,,https://n2t.net/ark:/87292/w91v07,"Series 2, Projects by Subject, 1933-1940, undated (alphabetical)","Stadiums and Swimming Pools. Cass County. Atlantic. Swimming Pool at Sunnyside Park. Project 2033. (5 b/w photographs), 1936-1938, undated",10,10,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,United States. Works Progress Administration (Iowa),http://id.loc.gov/authorities/names/n88224755,,,,,,,,,,,eng,1930s,,,,,Swimming pools--Design and construction,http://id.worldcat.org/fast/1140389,Iowa--Atlantic,http://id.worldcat.org/fast/1218680,,,,,,,1 photograph,photographic prints;black-and-white photographs,http://vocab.getty.edu/aat/300127104;http://vocab.getty.edu/aat/300128347,photographs,http://vocab.getty.edu/aat/300046300,Image,image/jpeg,"The Iowa State University Library believes that this item is in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",http://rightsstatements.org/vocab/NoC-US/1.0/,,2021-03-05,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Work Projects Administration (Iowa) photographs,https://n2t.net/ark:/87292/w9cz32b0t,,,reformatted digital; Digitized with Epson Expression 12000XL,
WPA_b10f10i1_1,wpab10f10i1c1,wpa,child,wpab10f10i1,1,MS0260b010f010i001.tif,ms0260b010f010i001.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/ms0260b010f010i001.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/small/ms0260b010f010i001_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/thumbs/ms0260b010f010i001_th.jpg,,,,,Front,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Work Projects Administration (Iowa) photographs,https://n2t.net/ark:/87292/w9cz32b0t,,,reformatted digital; Digitized with Epson Expression 12000XL,
WPA_b10f10i1_2,wpab10f10i1c2,wpa,child,wpab10f10i1,2,MS0260b010f010i002.tif,ms0260b010f010i002.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/ms0260b010f010i002.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/small/ms0260b010f010i002_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/thumbs/ms0260b010f010i002_th.jpg,,,,,Back,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Work Projects Administration (Iowa) photographs,https://n2t.net/ark:/87292/w9cz32b0t,,,reformatted digital; Digitized with Epson Expression 12000XL,
WPA_b10f10i2,wpab10f10i2,wpa,complex,,0,,,,,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/small/ms0260b010f010i003_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/thumbs/ms0260b010f010i003_th.jpg,,,,,Photograph of the swimming pool and bathhouse in Atlantic,https://n2t.net/ark:/87292/w9794114w,,,,MS 260,United States. Work Projects Administration (Iowa) Photographs,,https://n2t.net/ark:/87292/w91v07,"Series 2, Projects by Subject, 1933-1940, undated (alphabetical)","Stadiums and Swimming Pools. Cass County. Atlantic. Swimming Pool at Sunnyside Park. Project 2033. (5 b/w photographs), 1936-1938, undated",10,10,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,United States. Works Progress Administration (Iowa),http://id.loc.gov/authorities/names/n88224755,,,,,,,,,,,eng,1930s,,,,,Swimming pools;Bathhouses,http://id.worldcat.org/fast/1140385;http://id.worldcat.org/fast/828691,Iowa--Atlantic,http://id.worldcat.org/fast/1218680,,,,,,,1 photograph,photographic prints;black-and-white photographs,http://vocab.getty.edu/aat/300127104;http://vocab.getty.edu/aat/300128347,photographs,http://vocab.getty.edu/aat/300046300,Image,image/jpeg,"The Iowa State University Library believes that this item is in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",http://rightsstatements.org/vocab/NoC-US/1.0/,1938-05-27,2021-03-05,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Work Projects Administration (Iowa) photographs,https://n2t.net/ark:/87292/w9cz32b0t,,,reformatted digital; Digitized with Epson Expression 12000XL,
WPA_b10f10i2_1,wpab10f10i2c1,wpa,child,wpab10f10i2,1,MS0260b010f010i003.tif,ms0260b010f010i003.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/ms0260b010f010i003.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/small/ms0260b010f010i003_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/thumbs/ms0260b010f010i003_th.jpg,,,,,Front,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Work Projects Administration (Iowa) photographs,https://n2t.net/ark:/87292/w9cz32b0t,,,reformatted digital; Digitized with Epson Expression 12000XL,
WPA_b10f10i2_2,wpab10f10i2c2,wpa,child,wpab10f10i2,2,MS0260b010f010i004.tif,ms0260b010f010i004.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/ms0260b010f010i004.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/small/ms0260b010f010i004_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/thumbs/ms0260b010f010i004_th.jpg,,,,,Back,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Work Projects Administration (Iowa) photographs,https://n2t.net/ark:/87292/w9cz32b0t,,,reformatted digital; Digitized with Epson Expression 12000XL,
WPA_b10f10i3,wpab10f10i3,wpa,complex,,0,,,,,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/small/ms0260b010f010i005_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/thumbs/ms0260b010f010i005_th.jpg,,,,,Photograph of the swimming pool and bathhouse at the Sunnyside Park in Atlantic,https://n2t.net/ark:/87292/w93j3970r,,,,MS 260,United States. Work Projects Administration (Iowa) Photographs,,https://n2t.net/ark:/87292/w91v07,"Series 2, Projects by Subject, 1933-1940, undated (alphabetical)","Stadiums and Swimming Pools. Cass County. Atlantic. Swimming Pool at Sunnyside Park. Project 2033. (5 b/w photographs), 1936-1938, undated",10,10,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,United States. Works Progress Administration (Iowa),http://id.loc.gov/authorities/names/n88224755,,,,,,,,,,,eng,1930s,,,,,Swimming pools;Bathhouses,http://id.worldcat.org/fast/1140385;http://id.worldcat.org/fast/828691,Iowa--Atlantic,http://id.worldcat.org/fast/1218680,,,,,,,1 photograph,photographic prints;black-and-white photographs,http://vocab.getty.edu/aat/300127104;http://vocab.getty.edu/aat/300128347,photographs,http://vocab.getty.edu/aat/300046300,Image,image/jpeg,"The Iowa State University Library believes that this item is in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",http://rightsstatements.org/vocab/NoC-US/1.0/,1937-11-11,2021-03-05,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Work Projects Administration (Iowa) photographs,https://n2t.net/ark:/87292/w9cz32b0t,,,reformatted digital; Digitized with Epson Expression 12000XL,
WPA_b10f10i3_1,wpab10f10i3c1,wpa,child,wpab10f10i3,1,MS0260b010f010i005.tif,ms0260b010f010i005.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/ms0260b010f010i005.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/small/ms0260b010f010i005_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/thumbs/ms0260b010f010i005_th.jpg,,,,,Front,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Work Projects Administration (Iowa) photographs,https://n2t.net/ark:/87292/w9cz32b0t,,,reformatted digital; Digitized with Epson Expression 12000XL,
WPA_b10f10i3_2,wpab10f10i3c2,wpa,child,wpab10f10i3,2,MS0260b010f010i006.tif,ms0260b010f010i006.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/ms0260b010f010i006.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/small/ms0260b010f010i006_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/thumbs/ms0260b010f010i006_th.jpg,,,,,Back,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Work Projects Administration (Iowa) photographs,https://n2t.net/ark:/87292/w9cz32b0t,,,reformatted digital; Digitized with Epson Expression 12000XL,
WPA_b10f10i4,wpab10f10i4,wpa,complex,,0,,,,,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/small/ms0260b010f010i007_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/thumbs/ms0260b010f010i007_th.jpg,,,,,Photograph of the swimming pool under construction at the Spring Lake Park in Atlantic,https://n2t.net/ark:/87292/w9zs2kk5r,,,,MS 260,United States. Work Projects Administration (Iowa) Photographs,,https://n2t.net/ark:/87292/w91v07,"Series 2, Projects by Subject, 1933-1940, undated (alphabetical)","Stadiums and Swimming Pools. Cass County. Atlantic. Swimming Pool at Sunnyside Park. Project 2033. (5 b/w photographs), 1936-1938, undated",10,10,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,United States. Works Progress Administration (Iowa),http://id.loc.gov/authorities/names/n88224755,,,,,,,,,,,eng,1930s,,,,,Swimming pools--Design and construction,http://id.worldcat.org/fast/1140389,Iowa--Atlantic,http://id.worldcat.org/fast/1218680,,,,,,,1 photograph,photographic prints;black-and-white photographs,http://vocab.getty.edu/aat/300127104;http://vocab.getty.edu/aat/300128347,photographs,http://vocab.getty.edu/aat/300046300,Image,image/jpeg,"The Iowa State University Library believes that this item is in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",http://rightsstatements.org/vocab/NoC-US/1.0/,,2021-03-05,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Work Projects Administration (Iowa) photographs,https://n2t.net/ark:/87292/w9cz32b0t,,,reformatted digital; Digitized with Epson Expression 12000XL,
WPA_b10f10i4_1,wpab10f10i4c1,wpa,child,wpab10f10i4,1,MS0260b010f010i007.tif,ms0260b010f010i007.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/ms0260b010f010i007.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/small/ms0260b010f010i007_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/thumbs/ms0260b010f010i007_th.jpg,,,,,Front,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Work Projects Administration (Iowa) photographs,https://n2t.net/ark:/87292/w9cz32b0t,,,reformatted digital; Digitized with Epson Expression 12000XL,
WPA_b10f10i4_2,wpab10f10i4c2,wpa,child,wpab10f10i4,2,MS0260b010f010i008.tif,ms0260b010f010i008.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/ms0260b010f010i008.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/small/ms0260b010f010i008_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/thumbs/ms0260b010f010i008_th.jpg,,,,,Back,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Work Projects Administration (Iowa) photographs,https://n2t.net/ark:/87292/w9cz32b0t,,,reformatted digital; Digitized with Epson Expression 12000XL,
WPA_b10f10i5,wpab10f10i5,wpa,complex,,0,,,,,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/small/ms0260b010f010i009_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/thumbs/ms0260b010f010i009_th.jpg,,,,,Photograph of the swimming pool under construction at the Spring Lake Park in Atlantic,https://n2t.net/ark:/87292/w9v11vs1x,,,,MS 260,United States. Work Projects Administration (Iowa) Photographs,,https://n2t.net/ark:/87292/w91v07,"Series 2, Projects by Subject, 1933-1940, undated (alphabetical)","Stadiums and Swimming Pools. Cass County. Atlantic. Swimming Pool at Sunnyside Park. Project 2033. (5 b/w photographs), 1936-1938, undated",10,10,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,United States. Works Progress Administration (Iowa),http://id.loc.gov/authorities/names/n88224755,,,,,,,,,,,eng,1930s,,,,,Swimming pools--Design and construction,http://id.worldcat.org/fast/1140389,Iowa--Atlantic,http://id.worldcat.org/fast/1218680,,,,,,,1 photograph,photographic prints;black-and-white photographs,http://vocab.getty.edu/aat/300127104;http://vocab.getty.edu/aat/300128347,photographs,http://vocab.getty.edu/aat/300046300,Image,image/jpeg,"The Iowa State University Library believes that this item is in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",http://rightsstatements.org/vocab/NoC-US/1.0/,,2021-03-05,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Work Projects Administration (Iowa) photographs,https://n2t.net/ark:/87292/w9cz32b0t,,,reformatted digital; Digitized with Epson Expression 12000XL,
WPA_b10f10i5_1,wpab10f10i5c1,wpa,child,wpab10f10i5,1,MS0260b010f010i009.tif,ms0260b010f010i009.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/ms0260b010f010i009.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/small/ms0260b010f010i009_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/thumbs/ms0260b010f010i009_th.jpg,,,,,Front,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Work Projects Administration (Iowa) photographs,https://n2t.net/ark:/87292/w9cz32b0t,,,reformatted digital; Digitized with Epson Expression 12000XL,
WPA_b10f10i5_2,wpab10f10i5c2,wpa,child,wpab10f10i5,2,MS0260b010f010i010.tif,ms0260b010f010i010.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/ms0260b010f010i010.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/small/ms0260b010f010i010_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/thumbs/ms0260b010f010i010_th.jpg,,,,,Back,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Work Projects Administration (Iowa) photographs,https://n2t.net/ark:/87292/w9cz32b0t,,,reformatted digital; Digitized with Epson Expression 12000XL,
WPA_b10f11i1,wpab10f11i1,wpa,complex,,0,,,,,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/small/ms0260b010f011i001_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/thumbs/ms0260b010f011i001_th.jpg,,,,,Photograph of the exterior view of the school gymnasium in Rossie,https://n2t.net/ark:/87292/w9q814z7j,,,,MS 260,United States. Work Projects Administration (Iowa) Photographs,,https://n2t.net/ark:/87292/w91v07,"Series 2, Projects by Subject, 1933-1940, undated (alphabetical)","Stadiums and Swimming Pools. Clay County. Rossie. School Gym. Project. Project 3221. (1 b/w photograph), 1938",10,11,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,United States. Works Progress Administration (Iowa),http://id.loc.gov/authorities/names/n88224755,,,,,,,,,,,eng,1930s,,,,,Gymnasiums;School facilities,http://id.worldcat.org/fast/949578;http://id.worldcat.org/fast/1107385,Iowa--Clay County,http://id.worldcat.org/fast/1212647,,,,,,,1 photograph,photographic prints;black-and-white photographs,http://vocab.getty.edu/aat/300127104;http://vocab.getty.edu/aat/300128347,photographs,http://vocab.getty.edu/aat/300046300,Image,image/jpeg,"The Iowa State University Library believes that this item is in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",http://rightsstatements.org/vocab/NoC-US/1.0/,1938-03-03,2021-03-05,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Work Projects Administration (Iowa) photographs,https://n2t.net/ark:/87292/w9cz32b0t,,,reformatted digital; Digitized with Epson Expression 12000XL,
WPA_b10f11i1_1,wpab10f11i1c1,wpa,child,wpab10f11i1,1,MS0260b010f011i001.tif,ms0260b010f011i001.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/ms0260b010f011i001.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/small/ms0260b010f011i001_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/thumbs/ms0260b010f011i001_th.jpg,,,,,Front,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Work Projects Administration (Iowa) photographs,https://n2t.net/ark:/87292/w9cz32b0t,,,reformatted digital; Digitized with Epson Expression 12000XL,
WPA_b10f11i1_2,wpab10f11i1c2,wpa,child,wpab10f11i1,2,MS0260b010f011i002.tif,ms0260b010f011i002.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/ms0260b010f011i002.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/small/ms0260b010f011i002_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/thumbs/ms0260b010f011i002_th.jpg,,,,,Back,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Work Projects Administration (Iowa) photographs,https://n2t.net/ark:/87292/w9cz32b0t,,,reformatted digital; Digitized with Epson Expression 12000XL,
WPA_b10f12i1,wpab10f12i1,wpa,complex,,0,,,,,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/small/ms0260b010f012i001_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/thumbs/ms0260b010f012i001_th.jpg,,,,,Photograph of the swimming pool and bathhouse in Spencer,https://n2t.net/ark:/87292/w9kh0f53t,,,,MS 260,United States. Work Projects Administration (Iowa) Photographs,,https://n2t.net/ark:/87292/w91v07,"Series 2, Projects by Subject, 1933-1940, undated (alphabetical)","Stadiums and Swimming Pools. Clay County. Spencer. Swimming Pool. Project 4083. (9 b/w photographs), 1939",10,12,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,United States. Works Progress Administration (Iowa),http://id.loc.gov/authorities/names/n88224755,,,,,,,,,,,eng,1930s,,,,,Swimming pools;Bathhouses,http://id.worldcat.org/fast/1140385;http://id.worldcat.org/fast/828691,Iowa--Spencer,http://id.worldcat.org/fast/1218598,,,,,,,1 photograph,photographic prints;black-and-white photographs,http://vocab.getty.edu/aat/300127104;http://vocab.getty.edu/aat/300128347,photographs,http://vocab.getty.edu/aat/300046300,Image,image/jpeg,"The Iowa State University Library believes that this item is in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",http://rightsstatements.org/vocab/NoC-US/1.0/,1939-04-06,2021-03-05,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Work Projects Administration (Iowa) photographs,https://n2t.net/ark:/87292/w9cz32b0t,,,reformatted digital; Digitized with Epson Expression 12000XL,
WPA_b10f12i1_1,wpab10f12i1c1,wpa,child,wpab10f12i1,1,MS0260b010f012i001.tif,ms0260b010f012i001.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/ms0260b010f012i001.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/small/ms0260b010f012i001_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/thumbs/ms0260b010f012i001_th.jpg,,,,,Front,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Work Projects Administration (Iowa) photographs,https://n2t.net/ark:/87292/w9cz32b0t,,,reformatted digital; Digitized with Epson Expression 12000XL,
WPA_b10f12i1_2,wpab10f12i1c2,wpa,child,wpab10f12i1,2,MS0260b010f012i002.tif,ms0260b010f012i002.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/ms0260b010f012i002.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/small/ms0260b010f012i002_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/thumbs/ms0260b010f012i002_th.jpg,,,,,Back,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Work Projects Administration (Iowa) photographs,https://n2t.net/ark:/87292/w9cz32b0t,,,reformatted digital; Digitized with Epson Expression 12000XL,
WPA_b10f12i2,wpab10f12i2,wpa,complex,,0,,,,,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/small/ms0260b010f012i003_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/thumbs/ms0260b010f012i003_th.jpg,,,,,Photograph of the exterior view of the municipal swimming pool in Spencer,https://n2t.net/ark:/87292/w9ft8dr2f,,,,MS 260,United States. Work Projects Administration (Iowa) Photographs,,https://n2t.net/ark:/87292/w91v07,"Series 2, Projects by Subject, 1933-1940, undated (alphabetical)","Stadiums and Swimming Pools. Clay County. Spencer. Swimming Pool. Project 4083. (9 b/w photographs), 1939",10,12,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,United States. Works Progress Administration (Iowa),http://id.loc.gov/authorities/names/n88224755,,,,,,,,,,,eng,1930s,,,,,Swimming pools;Bathhouses,http://id.worldcat.org/fast/1140385;http://id.worldcat.org/fast/828691,Iowa--Spencer,http://id.worldcat.org/fast/1218598,,,,,,,1 photograph,photographic prints;black-and-white photographs,http://vocab.getty.edu/aat/300127104;http://vocab.getty.edu/aat/300128347,photographs,http://vocab.getty.edu/aat/300046300,Image,image/jpeg,"The Iowa State University Library believes that this item is in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",http://rightsstatements.org/vocab/NoC-US/1.0/,1939-06-08,2021-03-05,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Work Projects Administration (Iowa) photographs,https://n2t.net/ark:/87292/w9cz32b0t,,,reformatted digital; Digitized with Epson Expression 12000XL,
WPA_b10f12i2_1,wpab10f12i2c1,wpa,child,wpab10f12i2,1,MS0260b010f012i003.tif,ms0260b010f012i003.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/ms0260b010f012i003.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/small/ms0260b010f012i003_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/thumbs/ms0260b010f012i003_th.jpg,,,,,Front,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Work Projects Administration (Iowa) photographs,https://n2t.net/ark:/87292/w9cz32b0t,,,reformatted digital; Digitized with Epson Expression 12000XL,
WPA_b10f12i2_2,wpab10f12i2c2,wpa,child,wpab10f12i2,2,MS0260b010f012i004.tif,ms0260b010f012i004.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/ms0260b010f012i004.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/small/ms0260b010f012i004_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/wpa/thumbs/ms0260b010f012i004_th.jpg,,,,,Back,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Work Projects Administration (Iowa) photographs,https://n2t.net/ark:/87292/w9cz32b0t,,,reformatted digital; Digitized with Epson Expression 12000XL,
