objectid,collectionid,display_template,parentid,sequence,pres_file,filename,object_location,image_alt_text,image_small,image_thumb,object_transcript,object_pdf,title,ark,aviary_id,avian_id,uid,call_number,archival_collection,other_collection,finding_aid_ark,archival_series_title,folder_title,box,folder_num,contributing_institution,contributing_institution_uri,personal_creator,personal_creator_uri,corporate_creator,corporate_creator_uri,interviewee,interviewee_uri,interviewer,interviewer_uri,personal_contributor,personal_contributor_uri,corporate_contributor,corporate_contributor_uri,description,disclaimer,language,chronological_subject,personal_name_subject,personal_name_subject_uri,corporate_name_subject,corporate_name_subject_uri,subject,subject_uri,location,location_uri,latitude,longitude,geodetic_datum,conservation_note,accessibility_note,extent,medium,medium_uri,genre,genre_uri,type,format,rights,rightsstatement,date,date_digital,publisher,publisher_uri,issuance,issuance_start,issuance_end,frequency,digital_collection,digital_collection_ark,relation,relation_uri,digital_origin,staff_notes
isudirectories107,isudirectories,child,isudirectories143,39,isudirectories002_039.tif,isudirectories002_039.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/isudirectories002_039.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/small/isudirectories002_c039_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/thumbs/isudirectories002_c039_th.jpg,,,Page 37,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,
isudirectories108,isudirectories,child,isudirectories143,40,isudirectories002_040.tif,isudirectories002_040.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/isudirectories002_040.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/small/isudirectories002_c040_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/thumbs/isudirectories002_c040_th.jpg,,,Page 38,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,
isudirectories109,isudirectories,child,isudirectories143,41,isudirectories002_041.tif,isudirectories002_041.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/isudirectories002_041.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/small/isudirectories002_c041_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/thumbs/isudirectories002_c041_th.jpg,,,Page 39,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,
isudirectories110,isudirectories,child,isudirectories143,42,isudirectories002_042.tif,isudirectories002_042.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/isudirectories002_042.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/small/isudirectories002_c042_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/thumbs/isudirectories002_c042_th.jpg,,,Page 40,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,
isudirectories111,isudirectories,child,isudirectories143,43,isudirectories002_043.tif,isudirectories002_043.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/isudirectories002_043.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/small/isudirectories002_c043_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/thumbs/isudirectories002_c043_th.jpg,,,Page 41,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,
isudirectories112,isudirectories,child,isudirectories143,44,isudirectories002_044.tif,isudirectories002_044.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/isudirectories002_044.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/small/isudirectories002_c044_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/thumbs/isudirectories002_c044_th.jpg,,,Page 42,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,
isudirectories113,isudirectories,child,isudirectories143,45,isudirectories002_045.tif,isudirectories002_045.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/isudirectories002_045.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/small/isudirectories002_c045_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/thumbs/isudirectories002_c045_th.jpg,,,Page 43,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,
isudirectories114,isudirectories,child,isudirectories143,46,isudirectories002_046.tif,isudirectories002_046.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/isudirectories002_046.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/small/isudirectories002_c046_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/thumbs/isudirectories002_c046_th.jpg,,,Page 44,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,
isudirectories115,isudirectories,child,isudirectories143,47,isudirectories002_047.tif,isudirectories002_047.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/isudirectories002_047.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/small/isudirectories002_c047_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/thumbs/isudirectories002_c047_th.jpg,,,Page 45,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,
isudirectories116,isudirectories,child,isudirectories143,48,isudirectories002_048.tif,isudirectories002_048.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/isudirectories002_048.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/small/isudirectories002_c048_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/thumbs/isudirectories002_c048_th.jpg,,,Page 46,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,
isudirectories117,isudirectories,child,isudirectories143,49,isudirectories002_049.tif,isudirectories002_049.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/isudirectories002_049.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/small/isudirectories002_c049_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/thumbs/isudirectories002_c049_th.jpg,,,Page 47,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,
isudirectories118,isudirectories,child,isudirectories143,50,isudirectories002_050.tif,isudirectories002_050.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/isudirectories002_050.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/small/isudirectories002_c050_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/thumbs/isudirectories002_c050_th.jpg,,,Page 48,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,
isudirectories119,isudirectories,child,isudirectories143,51,isudirectories002_051.tif,isudirectories002_051.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/isudirectories002_051.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/small/isudirectories002_c051_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/thumbs/isudirectories002_c051_th.jpg,,,Page 49,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,
isudirectories120,isudirectories,child,isudirectories143,52,isudirectories002_052.tif,isudirectories002_052.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/isudirectories002_052.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/small/isudirectories002_c052_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/thumbs/isudirectories002_c052_th.jpg,,,Page 50,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,
isudirectories121,isudirectories,child,isudirectories143,53,isudirectories002_053.tif,isudirectories002_053.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/isudirectories002_053.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/small/isudirectories002_c053_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/thumbs/isudirectories002_c053_th.jpg,,,Page 51,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,
isudirectories122,isudirectories,child,isudirectories143,54,isudirectories002_054.tif,isudirectories002_054.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/isudirectories002_054.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/small/isudirectories002_c054_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/thumbs/isudirectories002_c054_th.jpg,,,Page 52,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,
isudirectories123,isudirectories,child,isudirectories143,55,isudirectories002_055.tif,isudirectories002_055.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/isudirectories002_055.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/small/isudirectories002_c055_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/thumbs/isudirectories002_c055_th.jpg,,,Page 53,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,
isudirectories124,isudirectories,child,isudirectories143,56,isudirectories002_056.tif,isudirectories002_056.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/isudirectories002_056.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/small/isudirectories002_c056_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/thumbs/isudirectories002_c056_th.jpg,,,Page 54,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,
isudirectories125,isudirectories,child,isudirectories143,57,isudirectories002_057.tif,isudirectories002_057.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/isudirectories002_057.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/small/isudirectories002_c057_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/thumbs/isudirectories002_c057_th.jpg,,,Page 55,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,
isudirectories126,isudirectories,child,isudirectories143,58,isudirectories002_058.tif,isudirectories002_058.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/isudirectories002_058.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/small/isudirectories002_c058_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/thumbs/isudirectories002_c058_th.jpg,,,Page 56,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,
isudirectories127,isudirectories,child,isudirectories143,59,isudirectories002_059.tif,isudirectories002_059.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/isudirectories002_059.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/small/isudirectories002_c059_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/thumbs/isudirectories002_c059_th.jpg,,,Page 57,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,
isudirectories128,isudirectories,child,isudirectories143,60,isudirectories002_060.tif,isudirectories002_060.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/isudirectories002_060.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/small/isudirectories002_c060_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/thumbs/isudirectories002_c060_th.jpg,,,Page 58,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,
isudirectories129,isudirectories,child,isudirectories143,61,isudirectories002_061.tif,isudirectories002_061.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/isudirectories002_061.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/small/isudirectories002_c061_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/thumbs/isudirectories002_c061_th.jpg,,,Page 59,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,
isudirectories130,isudirectories,child,isudirectories143,62,isudirectories002_062.tif,isudirectories002_062.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/isudirectories002_062.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/small/isudirectories002_c062_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/thumbs/isudirectories002_c062_th.jpg,,,Page 60,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,
isudirectories131,isudirectories,child,isudirectories143,63,isudirectories002_063.tif,isudirectories002_063.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/isudirectories002_063.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/small/isudirectories002_c063_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/thumbs/isudirectories002_c063_th.jpg,,,Page 61,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,
isudirectories132,isudirectories,child,isudirectories143,64,isudirectories002_064.tif,isudirectories002_064.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/isudirectories002_064.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/small/isudirectories002_c064_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/thumbs/isudirectories002_c064_th.jpg,,,Page 62,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,
isudirectories133,isudirectories,child,isudirectories143,65,isudirectories002_065.tif,isudirectories002_065.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/isudirectories002_065.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/small/isudirectories002_c065_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/thumbs/isudirectories002_c065_th.jpg,,,Page 63,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,
isudirectories134,isudirectories,child,isudirectories143,66,isudirectories002_066.tif,isudirectories002_066.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/isudirectories002_066.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/small/isudirectories002_c066_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/thumbs/isudirectories002_c066_th.jpg,,,Page 64,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,
isudirectories135,isudirectories,child,isudirectories143,67,isudirectories002_067.tif,isudirectories002_067.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/isudirectories002_067.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/small/isudirectories002_c067_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/thumbs/isudirectories002_c067_th.jpg,,,Page 65,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,
isudirectories136,isudirectories,child,isudirectories143,68,isudirectories002_068.tif,isudirectories002_068.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/isudirectories002_068.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/small/isudirectories002_c068_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/thumbs/isudirectories002_c068_th.jpg,,,Page 66,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,
isudirectories137,isudirectories,child,isudirectories143,69,isudirectories002_069.tif,isudirectories002_069.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/isudirectories002_069.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/small/isudirectories002_c069_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/thumbs/isudirectories002_c069_th.jpg,,,Page 67,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,
isudirectories138,isudirectories,child,isudirectories143,70,isudirectories002_070.tif,isudirectories002_070.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/isudirectories002_070.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/small/isudirectories002_c070_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/thumbs/isudirectories002_c070_th.jpg,,,Page 68,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,
isudirectories139,isudirectories,child,isudirectories143,71,isudirectories002_071.tif,isudirectories002_071.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/isudirectories002_071.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/small/isudirectories002_c071_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/thumbs/isudirectories002_c071_th.jpg,,,Page 69,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,
isudirectories140,isudirectories,child,isudirectories143,72,isudirectories002_072.tif,isudirectories002_072.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/isudirectories002_072.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/small/isudirectories002_c072_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/thumbs/isudirectories002_c072_th.jpg,,,Page 70,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,
isudirectories141,isudirectories,child,isudirectories143,73,isudirectories002_073.tif,isudirectories002_073.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/isudirectories002_073.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/small/isudirectories002_c073_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/thumbs/isudirectories002_c073_th.jpg,,,Page 71,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,
isudirectories142,isudirectories,child,isudirectories143,74,isudirectories002_074.tif,isudirectories002_074.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/isudirectories002_074.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/small/isudirectories002_c074_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/isudirectories/thumbs/isudirectories002_c074_th.jpg,,,Page 72,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,
