File,legacy_id,objectid,collectionid,display_template,parentid,sequence,pres_file,filename,object_location,image_alt_text,image_small,image_thumb,object_ocr,object_hocr,object_transcript,object_pdf,title,ark,avian_id,uid,call_number,archival_collection,finding_aid_ark,archival_series_title,folder_title,box,folder_num,contributing_institution,contributing_institution_uri,personal_creator,personal_creator_uri,corporate_creator,corporate_creator_uri,interviewee,interviewee_uri,interviewer,interviewer_uri,personal_contributor,personal_contributor_uri,corporate_contributor,corporate_contributor_uri,description,disclaimer,language,chronological_subject,personal_name_subject,personal_name_subject_uri,corporate_name_subject,corporate_name_subject_uri,subject,subject_uri,location,location_uri,latitude,longitude,geodetic_datum,extent,medium,medium_uri,genre,genre_uri,type,format,rights,rightsstatement,date,date_digital,publisher,publisher_uri,issuance,issuance_start,issuance_end,frequency,digital_collection,digital_collection_ark,relation,relation_uri,digital_origin
woi.csv,WOI_AV07199,woiav07199,woi,video,,0,https://www.youtube.com/watch?v=qR6ItR3N5qw,https://www.youtube.com/watch?v=qR6ItR3N5qw,https://www.youtube.com/watch?v=qR6ItR3N5qw,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/small/woi_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/thumbs/woi_th.jpg,,,,,"WOI-TV news clip, December 1971-February 1972",https://n2t.net/ark:/87292/w9sn0194c,,,RS 5/6,Iowa State University. WOI Radio and Television records,https://n2t.net/ark:/87292/w9kj4m,"WOI-TV News Clips, 1921-2013",,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,"WOI-TV (Television station : Ames, Iowa)",http://id.loc.gov/authorities/names/no93013516,,,,,"Cady, John F. (John Frank), 1901-1996;Radnitz, Robert B.;Speer, Dorcas L., 1927-2009",http://id.loc.gov/authorities/names/n50032558;http://id.loc.gov/authorities/names/no2002060866;,,,Clip of a WOI-TV news broadcast featuring Dorcas Speer interviewing historian John Cady and film producer Robert Radnitz.; Annotation: YouTube title: (AV07199) WOI TV: News Clips 369,,eng,1970s,,,,,Democracy;Military government;Motion pictures and children;Violence in mass media,http://id.worldcat.org/fast/890077;http://id.worldcat.org/fast/1021191;http://id.worldcat.org/fast/1027406;http://id.worldcat.org/fast/1167284,,,,,,00:21:00,16mm (photographic film size),http://vocab.getty.edu/aat/300263815,television programs;news bulletins,http://vocab.getty.edu/aat/300263432;http://vocab.getty.edu/aat/300026435,Moving Image,video/vnd.youtube.yt,"The Iowa State University Library believes that this item is in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",http://rightsstatements.org/vocab/NoC-US/1.0/,1971-12/1972-02,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,WOI-TV news clips,https://n2t.net/ark:/87292/w96h4cw6z,,,reformatted digital
woi.csv,WOI_AV07206,woiav07206,woi,video,,0,https://www.youtube.com/watch?v=F1WvB11-Ftw,https://www.youtube.com/watch?v=F1WvB11-Ftw,https://www.youtube.com/watch?v=F1WvB11-Ftw,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/small/woi_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/thumbs/woi_th.jpg,,,,,"WOI-TV news clip, undated",https://n2t.net/ark:/87292/w9nv99h0p,,,RS 5/6,Iowa State University. WOI Radio and Television records,https://n2t.net/ark:/87292/w9kj4m,"WOI-TV News Clips, 1921-2013",,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,"WOI-TV (Television station : Ames, Iowa)",http://id.loc.gov/authorities/names/no93013516,,,,,"Speer, Dorcas L., 1927-2009",,,,Clip of a WOI-TV news broadcast featuring Dorcus Speer interviewing Dr. Harris about the sexual revolution.; Annotation: YouTube title: (AV07206) WOI TV: News Clips 420,,eng,,,,,,Social change;Sex customs;Interpersonal relations;Kibbutzim,http://id.worldcat.org/fast/1122310;http://id.worldcat.org/fast/1114306;http://id.worldcat.org/fast/977397;http://id.worldcat.org/fast/987277,,,,,,00:10:54,16mm (photographic film size),http://vocab.getty.edu/aat/300263815,television programs;news bulletins,http://vocab.getty.edu/aat/300263432;http://vocab.getty.edu/aat/300026435,Moving Image,video/vnd.youtube.yt,"The Iowa State University Library believes that this item is in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,WOI-TV news clips,https://n2t.net/ark:/87292/w96h4cw6z,,,reformatted digital
woi.csv,WOI_AV07209,woiav07209,woi,video,,0,https://www.youtube.com/watch?v=IBm_I8aylVY,https://www.youtube.com/watch?v=IBm_I8aylVY,https://www.youtube.com/watch?v=IBm_I8aylVY,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/small/woi_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/thumbs/woi_th.jpg,,,,,"WOI-TV news clip, 1976",https://n2t.net/ark:/87292/w9j38kp7q,,,RS 5/6,Iowa State University. WOI Radio and Television records,https://n2t.net/ark:/87292/w9kj4m,"WOI-TV News Clips, 1921-2013",,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,"WOI-TV (Television station : Ames, Iowa)",http://id.loc.gov/authorities/names/no93013516,,,,,"Ford, Gerald R., 1913-2006;Carter, Jimmy, 1924-;Ray, Robert D., 1928-2018;Gray, Bill;Voorhies, Brett",http://id.loc.gov/authorities/names/n79022087;http://id.loc.gov/authorities/names/n79021791;http://id.loc.gov/authorities/names/n86057748;;,,,"Clip of a WOI-TV news broadcast featuring presidential candidates, the price of oil, and property tax assessments.; Annotation: YouTube title: (AV07209) WOI News Clips 477",,eng,1970s,,,National Governors' Conference,http://id.loc.gov/authorities/names/n78089061,Presidents--Election;Petroleum products--Prices;Tax assessment,http://id.worldcat.org/fast/1075747;http://id.worldcat.org/fast/1059747;http://id.worldcat.org/fast/1143676,Iowa,http://id.worldcat.org/fast/1205835,,,,00:11:35,16mm (photographic film size),http://vocab.getty.edu/aat/300263815,television programs;news bulletins,http://vocab.getty.edu/aat/300263432;http://vocab.getty.edu/aat/300026435,Moving Image,video/vnd.youtube.yt,"The Iowa State University Library believes that this item is in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",http://rightsstatements.org/vocab/NoC-US/1.0/,1976,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,WOI-TV news clips,https://n2t.net/ark:/87292/w96h4cw6z,,,reformatted digital
woi.csv,WOI_AV07217,woiav07217,woi,video,,0,https://www.youtube.com/watch?v=GBlBKa7yxUs,https://www.youtube.com/watch?v=GBlBKa7yxUs,https://www.youtube.com/watch?v=GBlBKa7yxUs,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/small/woi_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/thumbs/woi_th.jpg,,,,,"WOI-TV news clip, July 4-10, 1978",https://n2t.net/ark:/87292/w9db7vw42,,,RS 5/6,Iowa State University. WOI Radio and Television records,https://n2t.net/ark:/87292/w9kj4m,"WOI-TV News Clips, 1921-2013",,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,"WOI-TV (Television station : Ames, Iowa)",http://id.loc.gov/authorities/names/no93013516,,,,,"McCrairy, John",,,,"Clip of a WOI-TV news broadcast featuring Fourth of July celebrations, golf courses, and police department concerns.; Annotation: YouTube title: (AV07217) WOI TV: News Clips 68",,eng,1970s,,,,,Golf courses;Fourth of July celebrations;Police;Antique and classic cars,http://id.worldcat.org/fast/944725;http://id.worldcat.org/fast/933431;http://id.worldcat.org/fast/1068398;http://id.worldcat.org/fast/810695,Iowa,http://id.worldcat.org/fast/1205835,,,,00:18:48,16mm (photographic film size),http://vocab.getty.edu/aat/300263815,television programs;news bulletins,http://vocab.getty.edu/aat/300263432;http://vocab.getty.edu/aat/300026435,Moving Image,video/vnd.youtube.yt,"The Iowa State University Library believes that this item is in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",http://rightsstatements.org/vocab/NoC-US/1.0/,1978-07-04/1978-07-10,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,WOI-TV news clips,https://n2t.net/ark:/87292/w96h4cw6z,,,reformatted digital
woi.csv,WOI_AV07233,woiav07233,woi,video,,0,https://www.youtube.com/watch?v=E8SHYMKlK3Q,https://www.youtube.com/watch?v=E8SHYMKlK3Q,https://www.youtube.com/watch?v=E8SHYMKlK3Q,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/small/woi_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/thumbs/woi_th.jpg,,,,,"WOI-TV news clip, September 7-13, 1977",https://n2t.net/ark:/87292/w98p5vg1p,,,RS 5/6,Iowa State University. WOI Radio and Television records,https://n2t.net/ark:/87292/w9kj4m,"WOI-TV News Clips, 1921-2013",,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,"WOI-TV (Television station : Ames, Iowa)",http://id.loc.gov/authorities/names/no93013516,,,,,"Osborne, Tom, 1937-;Bruce, Earle, 1931-",http://id.loc.gov/authorities/names/n85031999;http://id.loc.gov/authorities/names/n00090487,,,"Clip of a WOI-TV news broadcast featuring water conservation, college football, and credit union checking accounts.; Annotation: YouTube title: (AV07233) WOI-TV News Clips 130 (9/7-9/13/1977)",,eng,1970s,,,,,Water conservation;Football;Credit unions;Rental housing,http://id.worldcat.org/fast/1171608;http://id.worldcat.org/fast/931362;http://id.worldcat.org/fast/882601;http://id.worldcat.org/fast/1094701,Iowa,http://id.worldcat.org/fast/1205835,,,,00:17:30,16mm (photographic film size),http://vocab.getty.edu/aat/300263815,television programs;news bulletins,http://vocab.getty.edu/aat/300263432;http://vocab.getty.edu/aat/300026435,Moving Image,video/vnd.youtube.yt,"The Iowa State University Library believes that this item is in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",http://rightsstatements.org/vocab/NoC-US/1.0/,1977-09-07/1977-09-13,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,WOI-TV news clips,https://n2t.net/ark:/87292/w96h4cw6z,,,reformatted digital
woi.csv,WOI_AV07266,woiav07266,woi,video,,0,https://www.youtube.com/watch?v=2VmHX-nGNCw,https://www.youtube.com/watch?v=2VmHX-nGNCw,https://www.youtube.com/watch?v=2VmHX-nGNCw,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/small/woi_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/thumbs/woi_th.jpg,,,,,"WOI-TV news clip, May 10-13, 1977",https://n2t.net/ark:/87292/w94x54n8s,,,RS 5/6,Iowa State University. WOI Radio and Television records,https://n2t.net/ark:/87292/w9kj4m,"WOI-TV News Clips, 1921-2013",,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,"WOI-TV (Television station : Ames, Iowa)",http://id.loc.gov/authorities/names/no93013516,,,,,"Voss, Dick;Bell, Phil;Shepario, Gary",,,,"Clip of a WOI-TV news broadcast featuring the Iowa Assembly, storm damage, and an unsafe school crossing.; Annotation: YouTube title: (AV07266) WOI News Clips 173",,eng,1970s,,,,,Politics and government;Severe storms;Traffic safety and children;Hours of labor,http://id.worldcat.org/fast/1919741;http://id.worldcat.org/fast/1113724;http://id.worldcat.org/fast/1154268;http://id.worldcat.org/fast/961863,Iowa,http://id.worldcat.org/fast/1205835,,,,00:19:59,16mm (photographic film size),http://vocab.getty.edu/aat/300263815,television programs;news bulletins,http://vocab.getty.edu/aat/300263432;http://vocab.getty.edu/aat/300026435,Moving Image,video/vnd.youtube.yt,"The Iowa State University Library believes that this item is in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",http://rightsstatements.org/vocab/NoC-US/1.0/,1977-05-10/1977-05-13,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,WOI-TV news clips,https://n2t.net/ark:/87292/w96h4cw6z,,,reformatted digital
woi.csv,WOI_AV07267,woiav07267,woi,video,,0,https://www.youtube.com/watch?v=1UI6hoIxxFo,https://www.youtube.com/watch?v=1UI6hoIxxFo,https://www.youtube.com/watch?v=1UI6hoIxxFo,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/small/woi_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/thumbs/woi_th.jpg,,,,,"WOI-TV news clip, September 1-13, 1970",https://n2t.net/ark:/87292/w9154dv3g,,,RS 5/6,Iowa State University. WOI Radio and Television records,https://n2t.net/ark:/87292/w9kj4m,"WOI-TV News Clips, 1921-2013",,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,"WOI-TV (Television station : Ames, Iowa)",http://id.loc.gov/authorities/names/no93013516,,,,,"Parks, W. Robert (William Robert), 1915-;Ray, Robert D., 1928-2018;Eisenhower, Mamie Doud, 1896-1979;Neu, Arthur A. (Arthur Alan), 1933-2015",http://id.loc.gov/authorities/names/n99054817;http://id.loc.gov/authorities/names/n86057748;http://id.loc.gov/authorities/names/n81041677;http://id.loc.gov/authorities/names/n88224742,,,"Clip of a WOI-TV news broadcast featuring student conduct and freedom of speech, college football, and bus inspections.; Annotation: YouTube title: (AV07267) News Clips 174",,eng,1970s,,,,,Freedom of speech;Student protesters;Football;Buses--Inspection,http://id.worldcat.org/fast/934044;http://id.worldcat.org/fast/1135975;http://id.worldcat.org/fast/931362;http://id.worldcat.org/fast/842176,Iowa,http://id.worldcat.org/fast/1205835,,,,00:23:37,16mm (photographic film size),http://vocab.getty.edu/aat/300263815,television programs;news bulletins,http://vocab.getty.edu/aat/300263432;http://vocab.getty.edu/aat/300026435,Moving Image,video/vnd.youtube.yt,"The Iowa State University Library believes that this item is in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",http://rightsstatements.org/vocab/NoC-US/1.0/,1970-09-01/1970-09-13,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,WOI-TV news clips,https://n2t.net/ark:/87292/w96h4cw6z,,,reformatted digital
woi.csv,WOI_AV07274,woiav07274,woi,video,,0,https://www.youtube.com/watch?v=7lSXYKfJBAc,https://www.youtube.com/watch?v=7lSXYKfJBAc,https://www.youtube.com/watch?v=7lSXYKfJBAc,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/small/woi_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/thumbs/woi_th.jpg,,,,,"WOI-TV news clip, undated",https://n2t.net/ark:/87292/w9wd3q68w,,,RS 5/6,Iowa State University. WOI Radio and Television records,https://n2t.net/ark:/87292/w9kj4m,"WOI-TV News Clips, 1921-2013",,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,"WOI-TV (Television station : Ames, Iowa)",http://id.loc.gov/authorities/names/no93013516,,,,,,,,,Clip of a WOI-TV news broadcast featuring two speeches about the current challenges facing the United States.; Annotation: YouTube title: (AV07274) WOI: News Clip 181,,eng,,,,,,Discrimination in employment;Race relations;Social indicators;Conservation of natural resources,http://id.worldcat.org/fast/895050;http://id.worldcat.org/fast/1086509;http://id.worldcat.org/fast/1122522;http://id.worldcat.org/fast/875502,United States,http://id.worldcat.org/fast/1204155,,,,00:18:45,16mm (photographic film size),http://vocab.getty.edu/aat/300263815,television programs;news bulletins,http://vocab.getty.edu/aat/300263432;http://vocab.getty.edu/aat/300026435,Moving Image,video/vnd.youtube.yt,"The Iowa State University Library believes that this item is in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,WOI-TV news clips,https://n2t.net/ark:/87292/w96h4cw6z,,,reformatted digital
woi.csv,WOI_AV07284,woiav07284,woi,video,,0,https://www.youtube.com/watch?v=TTNO2r0PTEA,https://www.youtube.com/watch?v=TTNO2r0PTEA,https://www.youtube.com/watch?v=TTNO2r0PTEA,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/small/woi_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/thumbs/woi_th.jpg,,,,,"WOI-TV news clip, 1969",https://n2t.net/ark:/87292/w9rn30d44,,,RS 5/6,Iowa State University. WOI Radio and Television records,https://n2t.net/ark:/87292/w9kj4m,"WOI-TV News Clips, 1921-2013",,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,"WOI-TV (Television station : Ames, Iowa)",http://id.loc.gov/authorities/names/no93013516,,,,,"Miller, Jack R. (Jack Richard), 1916-1994;Morris, Woodrow Wilbert, 1913-;Speer, Dorcas L., 1927-2009",http://id.loc.gov/authorities/names/n86025889;http://id.loc.gov/authorities/names/n82119453;,,,Clip of a WOI-TV news broadcast featuring Dorcas Speer interviewing Senator Jack Miller and Dr. W.W. Morris about the elderly in Iowa.; Annotation: YouTube title: (AV07284) WOI: News Clip 216,,eng,1960s,,,United States. Older Americans Act of 1965,http://id.loc.gov/authorities/names/n82133564,Rural elderly;Older people--Services for;Rural conditions,http://id.worldcat.org/fast/1199327;http://id.worldcat.org/fast/1199127;http://id.worldcat.org/fast/1101474,Iowa,http://id.worldcat.org/fast/1205835,,,,00:20:09,16mm (photographic film size),http://vocab.getty.edu/aat/300263815,television programs;news bulletins,http://vocab.getty.edu/aat/300263432;http://vocab.getty.edu/aat/300026435,Moving Image,video/vnd.youtube.yt,"The Iowa State University Library believes that this item is in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",http://rightsstatements.org/vocab/NoC-US/1.0/,1969,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,WOI-TV news clips,https://n2t.net/ark:/87292/w96h4cw6z,,,reformatted digital
woi.csv,WOI_AV07315,woiav07315,woi,video,,0,https://www.youtube.com/watch?v=gNxX02-2QkE,https://www.youtube.com/watch?v=gNxX02-2QkE,https://www.youtube.com/watch?v=gNxX02-2QkE,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/small/woi_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/thumbs/woi_th.jpg,,,,,"WOI-TV news clip, 1969-1970",https://n2t.net/ark:/87292/w9mw28m1g,,,RS 5/6,Iowa State University. WOI Radio and Television records,https://n2t.net/ark:/87292/w9kj4m,"WOI-TV News Clips, 1921-2013",,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,"WOI-TV (Television station : Ames, Iowa)",http://id.loc.gov/authorities/names/no93013516,,,,,"Speer, Dorcas L., 1927-2009",,,,Clip of a WOI-TV news broadcast featuring food preparation for the Wallace-Wilson residence halls at Iowa State University and an interview about the Arab-Israeli conflict.; Annotation: YouTube title: (AV07315) WOI TV: News Clips 301,,eng,1970s,,,,,Dormitories--Employees;Quantity cooking;Arab-Israeli conflict;Zionism,http://id.worldcat.org/fast/1728470;http://id.worldcat.org/fast/1754362;http://id.worldcat.org/fast/812220;http://id.worldcat.org/fast/1184468,,,,,,00:19:03,16mm (photographic film size),http://vocab.getty.edu/aat/300263815,television programs;news bulletins,http://vocab.getty.edu/aat/300263432;http://vocab.getty.edu/aat/300026435,Moving Image,video/vnd.youtube.yt,"The Iowa State University Library believes that this item is in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",http://rightsstatements.org/vocab/NoC-US/1.0/,1969/1970,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,WOI-TV news clips,https://n2t.net/ark:/87292/w96h4cw6z,,,reformatted digital
woi.csv,WOI_AV07334,woiav07334,woi,video,,0,https://www.youtube.com/watch?v=t_JNbd3j0YY,https://www.youtube.com/watch?v=t_JNbd3j0YY,https://www.youtube.com/watch?v=t_JNbd3j0YY,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/small/woi_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/thumbs/woi_th.jpg,,,,,"WOI-TV news clip, 1972",https://n2t.net/ark:/87292/w9h41js8h,,,RS 5/6,Iowa State University. WOI Radio and Television records,https://n2t.net/ark:/87292/w9kj4m,"WOI-TV News Clips, 1921-2013",,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,"WOI-TV (Television station : Ames, Iowa)",http://id.loc.gov/authorities/names/no93013516,,,,,,,,,"Clip of a WOI-TV news broadcast featuring the Ledges Wildlife Exhibit, Cyclone Marching Band practice, and election results. Captions unavailable because the only sound in the video is instrumental music.; Annotation: YouTube title: (AV07334) WOI: News Clip 346 [Silent]",,eng,1970s,,,Iowa State University. Cyclone Marching Band,http://id.loc.gov/authorities/names/no2003028687,Kittens;Elections,http://id.worldcat.org/fast/987960;http://id.worldcat.org/fast/904324,Iowa,http://id.worldcat.org/fast/1205835,,,,00:21:35,16mm (photographic film size),http://vocab.getty.edu/aat/300263815,television programs;news bulletins,http://vocab.getty.edu/aat/300263432;http://vocab.getty.edu/aat/300026435,Moving Image,video/vnd.youtube.yt,"The Iowa State University Library believes that this item is in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",http://rightsstatements.org/vocab/NoC-US/1.0/,1972,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,WOI-TV news clips,https://n2t.net/ark:/87292/w96h4cw6z,,,reformatted digital
woi.csv,WOI_AV07337,woiav07337,woi,video,,0,https://www.youtube.com/watch?v=bLE36mktiy8,https://www.youtube.com/watch?v=bLE36mktiy8,https://www.youtube.com/watch?v=bLE36mktiy8,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/small/woi_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/thumbs/woi_th.jpg,,,,,"WOI-TV news clip, undated",https://n2t.net/ark:/87292/w9cf9jc5k,,,RS 5/6,Iowa State University. WOI Radio and Television records,https://n2t.net/ark:/87292/w9kj4m,"WOI-TV News Clips, 1921-2013",,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,"WOI-TV (Television station : Ames, Iowa)",http://id.loc.gov/authorities/names/no93013516,,,,,,,,,Clip of a WOI-TV news broadcast featuring talks on nuclear arms control and education.; Annotation: YouTube title: (AV07337) WOI: News Clip 349,,eng,,,,,,Nuclear arms control;Soils--Sampling;Self-realization;Education,http://id.worldcat.org/fast/1039881;http://id.worldcat.org/fast/1124802;http://id.worldcat.org/fast/1111892;http://id.worldcat.org/fast/902499,,,,,,00:24:07,16mm (photographic film size),http://vocab.getty.edu/aat/300263815,television programs;news bulletins,http://vocab.getty.edu/aat/300263432;http://vocab.getty.edu/aat/300026435,Moving Image,video/vnd.youtube.yt,"The Iowa State University Library believes that this item is in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,WOI-TV news clips,https://n2t.net/ark:/87292/w96h4cw6z,,,reformatted digital
woi.csv,WOI_AV07340,woiav07340,woi,video,,0,https://www.youtube.com/watch?v=1t9scfPZF-s,https://www.youtube.com/watch?v=1t9scfPZF-s,https://www.youtube.com/watch?v=1t9scfPZF-s,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/small/woi_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/thumbs/woi_th.jpg,,,,,"WOI-TV news clip, undated",https://n2t.net/ark:/87292/w97p8tk2x,,,RS 5/6,Iowa State University. WOI Radio and Television records,https://n2t.net/ark:/87292/w9kj4m,"WOI-TV News Clips, 1921-2013",,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,"WOI-TV (Television station : Ames, Iowa)",http://id.loc.gov/authorities/names/no93013516,,,,,"Tiffany, L. H. (Lois Hattery), 1924-;Speer, Dorcas L., 1927-2009",http://id.loc.gov/authorities/names/n88117512;,,,Clip of a WOI-TV news broadcast featuring Dorcas Speer interviewing Lois Tiffany about tree identification and poison ivy.; Annotation: YouTube title: (AV07340) WOI: News Clip 352,,eng,,,,,,Trees--Identification;Trees--Growth;Poison ivy;Outdoor cooking,http://id.worldcat.org/fast/1156055;http://id.worldcat.org/fast/1156043;http://id.worldcat.org/fast/1068133;http://id.worldcat.org/fast/1754260,,,,,,00:25:17,16mm (photographic film size),http://vocab.getty.edu/aat/300263815,television programs;news bulletins,http://vocab.getty.edu/aat/300263432;http://vocab.getty.edu/aat/300026435,Moving Image,video/vnd.youtube.yt,"The Iowa State University Library believes that this item is in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,WOI-TV news clips,https://n2t.net/ark:/87292/w96h4cw6z,,,reformatted digital
woi.csv,WOI_AV07345,woiav07345,woi,video,,0,https://www.youtube.com/watch?v=6A5w7VvY2DY,https://www.youtube.com/watch?v=6A5w7VvY2DY,https://www.youtube.com/watch?v=6A5w7VvY2DY,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/small/woi_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/thumbs/woi_th.jpg,,,,,"WOI-TV news clip, 1956-1957",https://n2t.net/ark:/87292/w93x83r72,,,RS 5/6,Iowa State University. WOI Radio and Television records,https://n2t.net/ark:/87292/w9kj4m,"WOI-TV News Clips, 1921-2013",,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,"WOI-TV (Television station : Ames, Iowa)",http://id.loc.gov/authorities/names/no93013516,,,,,"Loveless, Herschel C. (Herschel Cellel), 1911-1989;Nixon, Richard M. (Richard Milhous), 1913-1994;Eisenhower, Dwight D. (Dwight David), 1890-1969",http://id.loc.gov/authorities/names/n88224739;http://id.loc.gov/authorities/names/n79018757;http://id.loc.gov/authorities/names/n79066408,,,Clip of a WOI-TV news broadcast featuring political speeches and the Presidential Inauguration.; Annotation: YouTube title: (AV07345) WOI-TV News Clips 357(1956),,eng,1950s,,,,,Politics and government;Elections;Inauguration;Speeches,http://id.worldcat.org/fast/1919741;http://id.worldcat.org/fast/904324;http://id.worldcat.org/fast/1198743;http://id.worldcat.org/fast/1774286,United States,http://id.worldcat.org/fast/1204155,,,,00:23:52,16mm (photographic film size),http://vocab.getty.edu/aat/300263815,television programs;news bulletins,http://vocab.getty.edu/aat/300263432;http://vocab.getty.edu/aat/300026435,Moving Image,video/vnd.youtube.yt,"The Iowa State University Library believes that this item is in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",http://rightsstatements.org/vocab/NoC-US/1.0/,1956/1957,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,WOI-TV news clips,https://n2t.net/ark:/87292/w96h4cw6z,,,reformatted digital
