legacy_id,objectid,collectionid,display_template,parentid,sequence,pres_file,filename,object_location,image_alt_text,image_small,image_thumb,object_ocr,object_hocr,object_transcript,object_pdf,title,ark,aviary_id,avian_id,uid,call_number,archival_collection,other_collection,finding_aid_ark,archival_series_title,folder_title,box,folder_num,contributing_institution,contributing_institution_uri,personal_creator,personal_creator_uri,creator_characteristic,creator_characteristic_uri,corporate_creator,corporate_creator_uri,interviewee,interviewee_uri,interviewer,interviewer_uri,personal_contributor,personal_contributor_uri,corporate_contributor,corporate_contributor_uri,description,disclaimer,language,chronological_subject,personal_name_subject,personal_name_subject_uri,corporate_name_subject,corporate_name_subject_uri,subject,subject_uri,location,location_uri,latitude,longitude,geodetic_datum,conservation_note,accessibility_note,accessibility_uri,extent,medium,medium_uri,genre,genre_uri,type,format,rights,rightsstatement,date,date_digital,publisher,publisher_uri,issuance,issuance_start,issuance_end,frequency,digital_collection,digital_collection_ark,relation,relation_uri,digital_origin,staff_notes
IowaSeedCatalogs_4162,iowaseedcatalogs4162,iowaseedcatalogs,child,iowaseedcatalogs4280,19,SB115-I61-1910-017.tif,sb115-i61-1910-017.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/sb115-i61-1910-017.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/small/sb115-i61-1910-017_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/thumbs/sb115-i61-1910-017_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/ocr/iowaseedcatalogs4162.txt,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/hocr/iowaseedcatalogs4162.txt,,,Page 17,,,,,MS 393,Iowa Seed and Nursery Pamphlets collection,,https://n2t.net/ark:/87292/w9xf39,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa seed and nursery pamphlets collection,https://n2t.net/ark:/87292/w9br8mg17,,,reformatted digital,
IowaSeedCatalogs_4163,iowaseedcatalogs4163,iowaseedcatalogs,child,iowaseedcatalogs4280,20,SB115-I61-1910-018.tif,sb115-i61-1910-018.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/sb115-i61-1910-018.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/small/sb115-i61-1910-018_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/thumbs/sb115-i61-1910-018_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/ocr/iowaseedcatalogs4163.txt,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/hocr/iowaseedcatalogs4163.txt,,,Page 18,,,,,MS 393,Iowa Seed and Nursery Pamphlets collection,,https://n2t.net/ark:/87292/w9xf39,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa seed and nursery pamphlets collection,https://n2t.net/ark:/87292/w9br8mg17,,,reformatted digital,
IowaSeedCatalogs_4164,iowaseedcatalogs4164,iowaseedcatalogs,child,iowaseedcatalogs4280,21,SB115-I61-1910-019.tif,sb115-i61-1910-019.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/sb115-i61-1910-019.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/small/sb115-i61-1910-019_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/thumbs/sb115-i61-1910-019_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/ocr/iowaseedcatalogs4164.txt,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/hocr/iowaseedcatalogs4164.txt,,,Page 19,,,,,MS 393,Iowa Seed and Nursery Pamphlets collection,,https://n2t.net/ark:/87292/w9xf39,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa seed and nursery pamphlets collection,https://n2t.net/ark:/87292/w9br8mg17,,,reformatted digital,
IowaSeedCatalogs_4165,iowaseedcatalogs4165,iowaseedcatalogs,child,iowaseedcatalogs4280,22,SB115-I61-1910-020.tif,sb115-i61-1910-020.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/sb115-i61-1910-020.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/small/sb115-i61-1910-020_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/thumbs/sb115-i61-1910-020_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/ocr/iowaseedcatalogs4165.txt,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/hocr/iowaseedcatalogs4165.txt,,,Page 20,,,,,MS 393,Iowa Seed and Nursery Pamphlets collection,,https://n2t.net/ark:/87292/w9xf39,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa seed and nursery pamphlets collection,https://n2t.net/ark:/87292/w9br8mg17,,,reformatted digital,
IowaSeedCatalogs_4166,iowaseedcatalogs4166,iowaseedcatalogs,child,iowaseedcatalogs4280,23,SB115-I61-1910-021.tif,sb115-i61-1910-021.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/sb115-i61-1910-021.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/small/sb115-i61-1910-021_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/thumbs/sb115-i61-1910-021_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/ocr/iowaseedcatalogs4166.txt,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/hocr/iowaseedcatalogs4166.txt,,,Page 21,,,,,MS 393,Iowa Seed and Nursery Pamphlets collection,,https://n2t.net/ark:/87292/w9xf39,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa seed and nursery pamphlets collection,https://n2t.net/ark:/87292/w9br8mg17,,,reformatted digital,
IowaSeedCatalogs_4167,iowaseedcatalogs4167,iowaseedcatalogs,child,iowaseedcatalogs4280,24,SB115-I61-1910-022.tif,sb115-i61-1910-022.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/sb115-i61-1910-022.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/small/sb115-i61-1910-022_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/thumbs/sb115-i61-1910-022_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/ocr/iowaseedcatalogs4167.txt,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/hocr/iowaseedcatalogs4167.txt,,,Page 22,,,,,MS 393,Iowa Seed and Nursery Pamphlets collection,,https://n2t.net/ark:/87292/w9xf39,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa seed and nursery pamphlets collection,https://n2t.net/ark:/87292/w9br8mg17,,,reformatted digital,
IowaSeedCatalogs_4168,iowaseedcatalogs4168,iowaseedcatalogs,child,iowaseedcatalogs4280,25,SB115-I61-1910-023.tif,sb115-i61-1910-023.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/sb115-i61-1910-023.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/small/sb115-i61-1910-023_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/thumbs/sb115-i61-1910-023_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/ocr/iowaseedcatalogs4168.txt,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/hocr/iowaseedcatalogs4168.txt,,,Page 23,,,,,MS 393,Iowa Seed and Nursery Pamphlets collection,,https://n2t.net/ark:/87292/w9xf39,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa seed and nursery pamphlets collection,https://n2t.net/ark:/87292/w9br8mg17,,,reformatted digital,
IowaSeedCatalogs_4169,iowaseedcatalogs4169,iowaseedcatalogs,child,iowaseedcatalogs4280,26,SB115-I61-1910-024.tif,sb115-i61-1910-024.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/sb115-i61-1910-024.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/small/sb115-i61-1910-024_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/thumbs/sb115-i61-1910-024_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/ocr/iowaseedcatalogs4169.txt,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/hocr/iowaseedcatalogs4169.txt,,,Page 24,,,,,MS 393,Iowa Seed and Nursery Pamphlets collection,,https://n2t.net/ark:/87292/w9xf39,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa seed and nursery pamphlets collection,https://n2t.net/ark:/87292/w9br8mg17,,,reformatted digital,
IowaSeedCatalogs_4170,iowaseedcatalogs4170,iowaseedcatalogs,child,iowaseedcatalogs4280,27,SB115-I61-1910-025.tif,sb115-i61-1910-025.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/sb115-i61-1910-025.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/small/sb115-i61-1910-025_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/thumbs/sb115-i61-1910-025_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/ocr/iowaseedcatalogs4170.txt,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/hocr/iowaseedcatalogs4170.txt,,,Page 25,,,,,MS 393,Iowa Seed and Nursery Pamphlets collection,,https://n2t.net/ark:/87292/w9xf39,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa seed and nursery pamphlets collection,https://n2t.net/ark:/87292/w9br8mg17,,,reformatted digital,
IowaSeedCatalogs_4171,iowaseedcatalogs4171,iowaseedcatalogs,child,iowaseedcatalogs4280,28,SB115-I61-1910-026.tif,sb115-i61-1910-026.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/sb115-i61-1910-026.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/small/sb115-i61-1910-026_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/thumbs/sb115-i61-1910-026_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/ocr/iowaseedcatalogs4171.txt,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/hocr/iowaseedcatalogs4171.txt,,,Page 26,,,,,MS 393,Iowa Seed and Nursery Pamphlets collection,,https://n2t.net/ark:/87292/w9xf39,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa seed and nursery pamphlets collection,https://n2t.net/ark:/87292/w9br8mg17,,,reformatted digital,
IowaSeedCatalogs_4172,iowaseedcatalogs4172,iowaseedcatalogs,child,iowaseedcatalogs4280,29,SB115-I61-1910-027.tif,sb115-i61-1910-027.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/sb115-i61-1910-027.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/small/sb115-i61-1910-027_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/thumbs/sb115-i61-1910-027_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/ocr/iowaseedcatalogs4172.txt,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/hocr/iowaseedcatalogs4172.txt,,,Page 27,,,,,MS 393,Iowa Seed and Nursery Pamphlets collection,,https://n2t.net/ark:/87292/w9xf39,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa seed and nursery pamphlets collection,https://n2t.net/ark:/87292/w9br8mg17,,,reformatted digital,
IowaSeedCatalogs_4173,iowaseedcatalogs4173,iowaseedcatalogs,child,iowaseedcatalogs4280,30,SB115-I61-1910-028.tif,sb115-i61-1910-028.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/sb115-i61-1910-028.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/small/sb115-i61-1910-028_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/thumbs/sb115-i61-1910-028_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/ocr/iowaseedcatalogs4173.txt,https://digitalcollections.lib.iastate.edu/digital-objects/iowaseedcatalogs/hocr/iowaseedcatalogs4173.txt,,,Page 28,,,,,MS 393,Iowa Seed and Nursery Pamphlets collection,,https://n2t.net/ark:/87292/w9xf39,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa seed and nursery pamphlets collection,https://n2t.net/ark:/87292/w9br8mg17,,,reformatted digital,
